(2+12)*4+6	[2, 4, 6, 12]	62
(7+8)*4+2	[2, 4, 7, 8]	62
(2+4)*9+8	[2, 4, 8, 9]	62
(2+4)*8+14	[2, 4, 8, 14]	62
(2+11)*4+10	[2, 4, 10, 11]	62
(2+10)*4+14	[2, 4, 10, 14]	62
(2+5)*8+6	[2, 5, 6, 8]	62
(2+9)*5+7	[2, 5, 7, 9]	62
(2+5)*7+13	[2, 5, 7, 13]	62
(2+8)*5+12	[2, 5, 8, 12]	62
(2+7)*6+8	[2, 6, 7, 8]	62
(13+14)*2+8	[2, 8, 13, 14]	62
(12+14)*2+10	[2, 10, 12, 14]	62
(11+14)*2+12	[2, 11, 12, 14]	62
(11+13)*2+14	[2, 11, 13, 14]	62
(3+4)*8+6	[3, 4, 6, 8]	62
(3+11)*4+6	[3, 4, 6, 11]	62
(3+4)*7+13	[3, 4, 7, 13]	62
(4+14)*3+8	[3, 4, 8, 14]	62
(3+9)*4+14	[3, 4, 9, 14]	62
(4+13)*3+11	[3, 4, 11, 13]	62
(4+12)*3+14	[3, 4, 12, 14]	62
(3+5)*7+6	[3, 5, 6, 7]	62
(6+13)*3+5	[3, 5, 6, 13]	62
(3+5)*6+14	[3, 5, 6, 14]	62
(3+8)*5+7	[3, 5, 7, 8]	62
(3+7)*5+12	[3, 5, 7, 12]	62
(7+12)*3+5	[3, 5, 7, 12]	62
(8+11)*3+5	[3, 5, 8, 11]	62
(5+13)*3+8	[3, 5, 8, 13]	62
(9+10)*3+5	[3, 5, 9, 10]	62
(5+12)*3+11	[3, 5, 11, 12]	62
(5+11)*3+14	[3, 5, 11, 14]	62
(6+12)*3+8	[3, 6, 8, 12]	62
(6+10)*3+14	[3, 6, 10, 14]	62
(7+11)*3+8	[3, 7, 8, 11]	62
(7+9)*3+14	[3, 7, 9, 14]	62
(7+10)*3+11	[3, 7, 10, 11]	62
(8+9)*3+11	[3, 8, 9, 11]	62
(4+5)*6+8	[4, 5, 6, 8]	62
(5+9)*4+6	[4, 5, 6, 9]	62
(4+6)*5+12	[4, 5, 6, 12]	62
(5+7)*4+14	[4, 5, 7, 14]	62
(5+8)*4+10	[4, 5, 8, 10]	62
(6+7)*4+10	[4, 6, 7, 10]	62
7*9	[7, 9]	63
(2+5)*9	[2, 5, 9]	63
(3+4)*9	[3, 4, 9]	63
(3+6)*7	[3, 6, 7]	63
(4+5)*7	[4, 5, 7]	63
4*13+11	[4, 11, 13]	63
4*14+7	[4, 7, 14]	63
5*10+13	[5, 10, 13]	63
5*11+8	[5, 8, 11]	63
5*12+3	[3, 5, 12]	63
6*10+3	[3, 6, 10]	63
(7+14)*3	[3, 7, 14]	63
(8+13)*3	[3, 8, 13]	63
(9+12)*3	[3, 9, 12]	63
(10+11)*3	[3, 10, 11]	63
(2+7)*(3+4)	[2, 3, 4, 7]	63
(2+5)*(3+6)	[2, 3, 5, 6]	63
2*12+3*13	[2, 3, 12, 13]	63
2*4+5*11	[2, 4, 5, 11]	63
2*14+5*7	[2, 5, 7, 14]	63
3*5+4*12	[3, 4, 5, 12]	63
3*13+4*6	[3, 4, 6, 13]	63
3*5+6*8	[3, 5, 6, 8]	63
3*6+5*9	[3, 5, 6, 9]	63
3*11+5*6	[3, 5, 6, 11]	63
2+5+4*14	[2, 4, 5, 14]	63
2+9+4*13	[2, 4, 9, 13]	63
2+13+4*12	[2, 4, 12, 13]	63
2+6+5*11	[2, 5, 6, 11]	63
2+5+7*8	[2, 5, 7, 8]	63
2+11+5*10	[2, 5, 10, 11]	63
2+7+6*9	[2, 6, 7, 9]	63
2+13+6*8	[2, 6, 8, 13]	63
3+4+7*8	[3, 4, 7, 8]	63
3+8+4*13	[3, 4, 8, 13]	63
3+12+6*8	[3, 6, 8, 12]	63
8+13+3*14	[3, 8, 13, 14]	63
9+12+3*14	[3, 9, 12, 14]	63
10+11+3*14	[3, 10, 11, 14]	63
10+14+3*13	[3, 10, 13, 14]	63
13+14+3*12	[3, 12, 13, 14]	63
4+5+6*9	[4, 5, 6, 9]	63
5+6+4*13	[4, 5, 6, 13]	63
4+9+5*10	[4, 5, 9, 10]	63
4+14+5*9	[4, 5, 9, 14]	63
5+10+4*12	[4, 5, 10, 12]	63
5+14+4*11	[4, 5, 11, 14]	63
4+11+6*8	[4, 6, 8, 11]	63
6+9+4*12	[4, 6, 9, 12]	63
6+13+4*11	[4, 6, 11, 13]	63
7+8+4*12	[4, 7, 8, 12]	63
7+12+4*11	[4, 7, 11, 12]	63
9+10+4*11	[4, 9, 10, 11]	63
9+14+4*10	[4, 9, 10, 14]	63
13+14+4*9	[4, 9, 13, 14]	63
11+12+4*10	[4, 10, 11, 12]	63
6+7+5*10	[5, 6, 7, 10]	63
5+10+6*8	[5, 6, 8, 10]	63
6+12+5*9	[5, 6, 9, 12]	63
7+11+5*9	[5, 7, 9, 11]	63
8+10+5*9	[5, 8, 9, 10]	63
9+14+5*8	[5, 8, 9, 14]	63
10+13+5*8	[5, 8, 10, 13]	63
11+12+5*8	[5, 8, 11, 12]	63
8+13+6*7	[6, 7, 8, 13]	63
9+12+6*7	[6, 7, 9, 12]	63
10+11+6*7	[6, 7, 10, 11]	63
(2+3+4)*7	[2, 3, 4, 7]	63
2*5*6+3	[2, 3, 5, 6]	63
(2+5+14)*3	[2, 3, 5, 14]	63
(2+6+13)*3	[2, 3, 6, 13]	63
(2+7+12)*3	[2, 3, 7, 12]	63
(2+8+11)*3	[2, 3, 8, 11]	63
(2+9+10)*3	[2, 3, 9, 10]	63
(4+5+12)*3	[3, 4, 5, 12]	63
(4+6+11)*3	[3, 4, 6, 11]	63
(4+7+10)*3	[3, 4, 7, 10]	63
(4+8+9)*3	[3, 4, 8, 9]	63
(5+6+10)*3	[3, 5, 6, 10]	63
(5+7+9)*3	[3, 5, 7, 9]	63
(6+7+8)*3	[3, 6, 7, 8]	63
(2+4)*10+3	[2, 3, 4, 10]	63
(2*4+13)*3	[2, 3, 4, 13]	63
(2+13)*4+3	[2, 3, 4, 13]	63
(2*8+5)*3	[2, 3, 5, 8]	63
(2+10)*5+3	[2, 3, 5, 10]	63
(2*5+11)*3	[2, 3, 5, 11]	63
(2+8)*6+3	[2, 3, 6, 8]	63
(2*6+9)*3	[2, 3, 6, 9]	63
(2+3)*11+8	[2, 3, 8, 11]	63
(2+3)*10+13	[2, 3, 10, 13]	63
(2+12)*4+7	[2, 4, 7, 12]	63
(2+5)*8+7	[2, 5, 7, 8]	63
(2+5)*7+14	[2, 5, 7, 14]	63
(2+9)*5+8	[2, 5, 8, 9]	63
(2+8)*5+13	[2, 5, 8, 13]	63
(2+7)*6+9	[2, 6, 7, 9]	63
(13+14)*2+9	[2, 9, 13, 14]	63
(12+14)*2+11	[2, 11, 12, 14]	63
(11+14)*2+13	[2, 11, 13, 14]	63
(4+8)*5+3	[3, 4, 5, 8]	63
(5+10)*4+3	[3, 4, 5, 10]	63
(6+9)*4+3	[3, 4, 6, 9]	63
(3+4)*8+7	[3, 4, 7, 8]	63
(7+8)*4+3	[3, 4, 7, 8]	63
(3+11)*4+7	[3, 4, 7, 11]	63
(3+4)*7+14	[3, 4, 7, 14]	63
(4+14)*3+9	[3, 4, 9, 14]	63
(3+10)*4+11	[3, 4, 10, 11]	63
(4+13)*3+12	[3, 4, 12, 13]	63
(5+14)*3+6	[3, 5, 6, 14]	63
(3+7)*5+13	[3, 5, 7, 13]	63
(5+13)*3+9	[3, 5, 9, 13]	63
(7+12)*3+6	[3, 6, 7, 12]	63
(8+11)*3+6	[3, 6, 8, 11]	63
(9+10)*3+6	[3, 6, 9, 10]	63
(6+12)*3+9	[3, 6, 9, 12]	63
(6+11)*3+12	[3, 6, 11, 12]	63
(7+11)*3+9	[3, 7, 9, 11]	63
(7+10)*3+12	[3, 7, 10, 12]	63
(8+10)*3+9	[3, 8, 9, 10]	63
(8+9)*3+12	[3, 8, 9, 12]	63
(4+5)*6+9	[4, 5, 6, 9]	63
(4+6)*5+13	[4, 5, 6, 13]	63
(4+7)*5+8	[4, 5, 7, 8]	63
(5+9)*4+7	[4, 5, 7, 9]	63
(5+8)*4+11	[4, 5, 8, 11]	63
(6+8)*4+7	[4, 6, 7, 8]	63
(6+7)*4+11	[4, 6, 7, 11]	63
(2+6)*8	[2, 6, 8]	64
(2+14)*4	[2, 4, 14]	64
(3+5)*8	[3, 5, 8]	64
(3+13)*4	[3, 4, 13]	64
4*13+12	[4, 12, 13]	64
4*14+8	[4, 8, 14]	64
5*10+14	[5, 10, 14]	64
(5+11)*4	[4, 5, 11]	64
5*11+9	[5, 9, 11]	64
5*12+4	[4, 5, 12]	64
6*9+10	[6, 9, 10]	64
6*10+4	[4, 6, 10]	64
(6+10)*4	[4, 6, 10]	64
(7+9)*4	[4, 7, 9]	64
(2+6)*(3+5)	[2, 3, 5, 6]	64
2*11+3*14	[2, 3, 11, 14]	64
2*14+3*12	[2, 3, 12, 14]	64
2*6+4*13	[2, 4, 6, 13]	64
2*4+7*8	[2, 4, 7, 8]	64
2*8+4*12	[2, 4, 8, 12]	64
2*14+4*9	[2, 4, 9, 14]	64
2*10+4*11	[2, 4, 10, 11]	64
2*12+4*10	[2, 4, 10, 12]	64
2*5+6*9	[2, 5, 6, 9]	64
2*7+5*10	[2, 5, 7, 10]	64
2*12+5*8	[2, 5, 8, 12]	64
2*11+6*7	[2, 6, 7, 11]	64
3*12+4*7	[3, 4, 7, 12]	64
3*8+4*10	[3, 4, 8, 10]	64
4*6+5*8	[4, 5, 6, 8]	64
2*4*(3+5)	[2, 3, 4, 5]	64
2+6+4*14	[2, 4, 6, 14]	64
2+10+4*13	[2, 4, 10, 13]	64
2+14+4*12	[2, 4, 12, 14]	64
2+7+5*11	[2, 5, 7, 11]	64
2+12+5*10	[2, 5, 10, 12]	64
2+6+7*8	[2, 6, 7, 8]	64
2+8+6*9	[2, 6, 8, 9]	64
2+14+6*8	[2, 6, 8, 14]	64
3+5+4*14	[3, 4, 5, 14]	64
3+9+4*13	[3, 4, 9, 13]	64
3+13+4*12	[3, 4, 12, 13]	64
3+6+5*11	[3, 5, 6, 11]	64
3+5+7*8	[3, 5, 7, 8]	64
3+11+5*10	[3, 5, 10, 11]	64
3+7+6*9	[3, 6, 7, 9]	64
3+13+6*8	[3, 6, 8, 13]	64
9+13+3*14	[3, 9, 13, 14]	64
10+12+3*14	[3, 10, 12, 14]	64
11+14+3*13	[3, 11, 13, 14]	64
5+7+4*13	[4, 5, 7, 13]	64
5+11+4*12	[4, 5, 11, 12]	64
4+12+6*8	[4, 6, 8, 12]	64
6+10+4*12	[4, 6, 10, 12]	64
6+14+4*11	[4, 6, 11, 14]	64
7+9+4*12	[4, 7, 9, 12]	64
7+13+4*11	[4, 7, 11, 13]	64
8+12+4*11	[4, 8, 11, 12]	64
11+13+4*10	[4, 10, 11, 13]	64
6+8+5*10	[5, 6, 8, 10]	64
5+11+6*8	[5, 6, 8, 11]	64
6+13+5*9	[5, 6, 9, 13]	64
7+12+5*9	[5, 7, 9, 12]	64
8+11+5*9	[5, 8, 9, 11]	64
10+14+5*8	[5, 8, 10, 14]	64
11+13+5*8	[5, 8, 11, 13]	64
7+9+6*8	[6, 7, 8, 9]	64
8+14+6*7	[6, 7, 8, 14]	64
9+13+6*7	[6, 7, 9, 13]	64
10+12+6*7	[6, 7, 10, 12]	64
2*3*10+4	[2, 3, 4, 10]	64
(2+3+11)*4	[2, 3, 4, 11]	64
2*3*9+10	[2, 3, 9, 10]	64
2*5*6+4	[2, 4, 5, 6]	64
(2+5+9)*4	[2, 4, 5, 9]	64
(2+6+8)*4	[2, 4, 6, 8]	64
2*4*7+8	[2, 4, 7, 8]	64
(5+13+14)*2	[2, 5, 13, 14]	64
(6+12+14)*2	[2, 6, 12, 14]	64
(7+11+14)*2	[2, 7, 11, 14]	64
(7+12+13)*2	[2, 7, 12, 13]	64
(8+10+14)*2	[2, 8, 10, 14]	64
(8+11+13)*2	[2, 8, 11, 13]	64
(9+10+13)*2	[2, 9, 10, 13]	64
(9+11+12)*2	[2, 9, 11, 12]	64
(3+5+8)*4	[3, 4, 5, 8]	64
(3+6+7)*4	[3, 4, 6, 7]	64
(2*3+10)*4	[2, 3, 4, 10]	64
(2+3)*12+4	[2, 3, 4, 12]	64
(3*9+5)*2	[2, 3, 5, 9]	64
(3*6+14)*2	[2, 3, 6, 14]	64
(3*7+11)*2	[2, 3, 7, 11]	64
(2+3)*11+9	[2, 3, 9, 11]	64
(2+3)*10+14	[2, 3, 10, 14]	64
(2*5+6)*4	[2, 4, 5, 6]	64
(2+10)*5+4	[2, 4, 5, 10]	64
(4*5+12)*2	[2, 4, 5, 12]	64
(2+8)*6+4	[2, 4, 6, 8]	64
(4*6+8)*2	[2, 4, 6, 8]	64
(2+12)*4+8	[2, 4, 8, 12]	64
(2+4)*9+10	[2, 4, 9, 10]	64
(2+11)*4+12	[2, 4, 11, 12]	64
(2+8)*5+14	[2, 5, 8, 14]	64
(2+6)*7+8	[2, 6, 7, 8]	64
(2+7)*6+10	[2, 6, 7, 10]	64
(13+14)*2+10	[2, 10, 13, 14]	64
(12+13)*2+14	[2, 12, 13, 14]	64
(3+9)*5+4	[3, 4, 5, 9]	64
(3+7)*6+4	[3, 4, 6, 7]	64
(6+14)*3+4	[3, 4, 6, 14]	64
(7+13)*3+4	[3, 4, 7, 13]	64
(3+11)*4+8	[3, 4, 8, 11]	64
(8+12)*3+4	[3, 4, 8, 12]	64
(9+11)*3+4	[3, 4, 9, 11]	64
(3+10)*4+12	[3, 4, 10, 12]	64
(4+14)*3+10	[3, 4, 10, 14]	64
(3+5)*7+8	[3, 5, 7, 8]	64
(3+7)*5+14	[3, 5, 7, 14]	64
(5+14)*3+7	[3, 5, 7, 14]	64
(3+8)*5+9	[3, 5, 8, 9]	64
(5+13)*3+10	[3, 5, 10, 13]	64
(5+12)*3+13	[3, 5, 12, 13]	64
(6+13)*3+7	[3, 6, 7, 13]	64
(6+12)*3+10	[3, 6, 10, 12]	64
(6+11)*3+13	[3, 6, 11, 13]	64
(8+11)*3+7	[3, 7, 8, 11]	64
(9+10)*3+7	[3, 7, 9, 10]	64
(7+11)*3+10	[3, 7, 10, 11]	64
(7+10)*3+13	[3, 7, 10, 13]	64
(8+9)*3+13	[3, 8, 9, 13]	64
(4+5)*6+10	[4, 5, 6, 10]	64
(4+6)*5+14	[4, 5, 6, 14]	64
(4+7)*5+9	[4, 5, 7, 9]	64
(5+9)*4+8	[4, 5, 8, 9]	64
(5+8)*4+12	[4, 5, 8, 12]	64
(6+7)*4+12	[4, 6, 7, 12]	64
5*13	[5, 13]	65
(2+3)*13	[2, 3, 13]	65
(2+11)*5	[2, 5, 11]	65
(3+10)*5	[3, 5, 10]	65
(4+9)*5	[4, 5, 9]	65
4*14+9	[4, 9, 14]	65
5*11+10	[5, 10, 11]	65
(6+7)*5	[5, 6, 7]	65
6*9+11	[6, 9, 11]	65
6*10+5	[5, 6, 10]	65
7*8+9	[7, 8, 9]	65
7*9+2	[2, 7, 9]	65
(2+3)*(4+9)	[2, 3, 4, 9]	65
(2+3)*(5+8)	[2, 3, 5, 8]	65
(2+3)*(6+7)	[2, 3, 6, 7]	65
2*10+5*9	[2, 5, 9, 10]	65
3*7+4*11	[3, 4, 7, 11]	65
3*11+4*8	[3, 4, 8, 11]	65
3*10+5*7	[3, 5, 7, 10]	65
2+3+5*12	[2, 3, 5, 12]	65
2+3+6*10	[2, 3, 6, 10]	65
2+7+4*14	[2, 4, 7, 14]	65
2+11+4*13	[2, 4, 11, 13]	65
2+8+5*11	[2, 5, 8, 11]	65
2+13+5*10	[2, 5, 10, 13]	65
3+6+4*14	[3, 4, 6, 14]	65
3+10+4*13	[3, 4, 10, 13]	65
3+14+4*12	[3, 4, 12, 14]	65
3+7+5*11	[3, 5, 7, 11]	65
3+12+5*10	[3, 5, 10, 12]	65
3+6+7*8	[3, 6, 7, 8]	65
3+8+6*9	[3, 6, 8, 9]	65
3+14+6*8	[3, 6, 8, 14]	65
10+13+3*14	[3, 10, 13, 14]	65
11+12+3*14	[3, 11, 12, 14]	65
12+14+3*13	[3, 12, 13, 14]	65
4+6+5*11	[4, 5, 6, 11]	65
4+5+7*8	[4, 5, 7, 8]	65
5+8+4*13	[4, 5, 8, 13]	65
4+11+5*10	[4, 5, 10, 11]	65
4+7+6*9	[4, 6, 7, 9]	65
6+7+4*13	[4, 6, 7, 13]	65
4+13+6*8	[4, 6, 8, 13]	65
6+11+4*12	[4, 6, 11, 12]	65
7+10+4*12	[4, 7, 10, 12]	65
7+14+4*11	[4, 7, 11, 14]	65
8+9+4*12	[4, 8, 9, 12]	65
8+13+4*11	[4, 8, 11, 13]	65
9+12+4*11	[4, 9, 11, 12]	65
11+14+4*10	[4, 10, 11, 14]	65
12+13+4*10	[4, 10, 12, 13]	65
5+12+6*8	[5, 6, 8, 12]	65
6+9+5*10	[5, 6, 9, 10]	65
6+14+5*9	[5, 6, 9, 14]	65
7+8+5*10	[5, 7, 8, 10]	65
7+13+5*9	[5, 7, 9, 13]	65
8+12+5*9	[5, 8, 9, 12]	65
11+14+5*8	[5, 8, 11, 14]	65
12+13+5*8	[5, 8, 12, 13]	65
7+10+6*8	[6, 7, 8, 10]	65
9+14+6*7	[6, 7, 9, 14]	65
10+13+6*7	[6, 7, 10, 13]	65
11+12+6*7	[6, 7, 11, 12]	65
(2+3+8)*5	[2, 3, 5, 8]	65
2*3*10+5	[2, 3, 5, 10]	65
2*3*9+11	[2, 3, 9, 11]	65
(2+4+7)*5	[2, 4, 5, 7]	65
2*4*7+9	[2, 4, 7, 9]	65
(3+4+6)*5	[3, 4, 5, 6]	65
(3+4)*9+2	[2, 3, 4, 9]	65
(2*3+7)*5	[2, 3, 5, 7]	65
(2+3)*12+5	[2, 3, 5, 12]	65
(3+6)*7+2	[2, 3, 6, 7]	65
(7+14)*3+2	[2, 3, 7, 14]	65
(8+13)*3+2	[2, 3, 8, 13]	65
(9+12)*3+2	[2, 3, 9, 12]	65
(2+3)*11+10	[2, 3, 10, 11]	65
(10+11)*3+2	[2, 3, 10, 11]	65
(4+5)*7+2	[2, 4, 5, 7]	65
(2+4)*10+5	[2, 4, 5, 10]	65
(2+13)*4+5	[2, 4, 5, 13]	65
(2+4)*9+11	[2, 4, 9, 11]	65
(2+12)*4+9	[2, 4, 9, 12]	65
(2+11)*4+13	[2, 4, 11, 13]	65
(2+8)*6+5	[2, 5, 6, 8]	65
(2+5)*8+9	[2, 5, 8, 9]	65
(2+9)*5+10	[2, 5, 9, 10]	65
(2+6)*7+9	[2, 6, 7, 9]	65
(2+7)*6+11	[2, 6, 7, 11]	65
(13+14)*2+11	[2, 11, 13, 14]	65
(12+14)*2+13	[2, 12, 13, 14]	65
(3+12)*4+5	[3, 4, 5, 12]	65
(3+4)*8+9	[3, 4, 8, 9]	65
(3+11)*4+9	[3, 4, 9, 11]	65
(3+10)*4+13	[3, 4, 10, 13]	65
(4+14)*3+11	[3, 4, 11, 14]	65
(4+13)*3+14	[3, 4, 13, 14]	65
(3+7)*6+5	[3, 5, 6, 7]	65
(6+14)*3+5	[3, 5, 6, 14]	65
(3+5)*7+9	[3, 5, 7, 9]	65
(7+13)*3+5	[3, 5, 7, 13]	65
(3+8)*5+10	[3, 5, 8, 10]	65
(8+12)*3+5	[3, 5, 8, 12]	65
(5+14)*3+8	[3, 5, 8, 14]	65
(9+11)*3+5	[3, 5, 9, 11]	65
(5+13)*3+11	[3, 5, 11, 13]	65
(5+12)*3+14	[3, 5, 12, 14]	65
(6+13)*3+8	[3, 6, 8, 13]	65
(6+12)*3+11	[3, 6, 11, 12]	65
(6+11)*3+14	[3, 6, 11, 14]	65
(7+12)*3+8	[3, 7, 8, 12]	65
(7+10)*3+14	[3, 7, 10, 14]	65
(9+10)*3+8	[3, 8, 9, 10]	65
(8+9)*3+14	[3, 8, 9, 14]	65
(8+10)*3+11	[3, 8, 10, 11]	65
(6+9)*4+5	[4, 5, 6, 9]	65
(4+5)*6+11	[4, 5, 6, 11]	65
(7+8)*4+5	[4, 5, 7, 8]	65
(4+7)*5+10	[4, 5, 7, 10]	65
(5+8)*4+13	[4, 5, 8, 13]	65
(6+7)*4+13	[4, 6, 7, 13]	65
(6+8)*4+9	[4, 6, 8, 9]	65
6*11	[6, 11]	66
(2+4)*11	[2, 4, 11]	66
(2+9)*6	[2, 6, 9]	66
(3+8)*6	[3, 6, 8]	66
(4+7)*6	[4, 6, 7]	66
4*13+14	[4, 13, 14]	66
4*14+10	[4, 10, 14]	66
5*12+6	[5, 6, 12]	66
6*9+12	[6, 9, 12]	66
7*8+10	[7, 8, 10]	66
7*9+3	[3, 7, 9]	66
(8+14)*3	[3, 8, 14]	66
(9+13)*3	[3, 9, 13]	66
(10+12)*3	[3, 10, 12]	66
(2+4)*(3+8)	[2, 3, 4, 8]	66
2*3+5*12	[2, 3, 5, 12]	66
2*3+6*10	[2, 3, 6, 10]	66
2*12+3*14	[2, 3, 12, 14]	66
(2+4)*(5+6)	[2, 4, 5, 6]	66
2*5+4*14	[2, 4, 5, 14]	66
2*7+4*13	[2, 4, 7, 13]	66
2*9+4*12	[2, 4, 9, 12]	66
2*13+4*10	[2, 4, 10, 13]	66
2*5+7*8	[2, 5, 7, 8]	66
2*8+5*10	[2, 5, 8, 10]	66
2*13+5*8	[2, 5, 8, 13]	66
2*12+6*7	[2, 6, 7, 12]	66
2*9+6*8	[2, 6, 8, 9]	66
3*4+6*9	[3, 4, 6, 9]	66
3*6+4*12	[3, 4, 6, 12]	66
3*14+4*6	[3, 4, 6, 14]	66
3*10+4*9	[3, 4, 9, 10]	66
3*12+5*6	[3, 5, 6, 12]	66
3*7+5*9	[3, 5, 7, 9]	66
3*8+6*7	[3, 6, 7, 8]	66
4*9+5*6	[4, 5, 6, 9]	66
2*3*(4+7)	[2, 3, 4, 7]	66
2*3*(5+6)	[2, 3, 5, 6]	66
2+4+5*12	[2, 4, 5, 12]	66
2+4+6*10	[2, 4, 6, 10]	66
2+8+4*14	[2, 4, 8, 14]	66
2+12+4*13	[2, 4, 12, 13]	66
2+9+5*11	[2, 5, 9, 11]	66
2+14+5*10	[2, 5, 10, 14]	66
2+10+6*9	[2, 6, 9, 10]	66
3+7+4*14	[3, 4, 7, 14]	66
3+11+4*13	[3, 4, 11, 13]	66
3+8+5*11	[3, 5, 8, 11]	66
3+13+5*10	[3, 5, 10, 13]	66
11+13+3*14	[3, 11, 13, 14]	66
4+7+5*11	[4, 5, 7, 11]	66
5+9+4*13	[4, 5, 9, 13]	66
4+12+5*10	[4, 5, 10, 12]	66
5+13+4*12	[4, 5, 12, 13]	66
4+6+7*8	[4, 6, 7, 8]	66
4+8+6*9	[4, 6, 8, 9]	66
6+8+4*13	[4, 6, 8, 13]	66
4+14+6*8	[4, 6, 8, 14]	66
7+11+4*12	[4, 7, 11, 12]	66
8+10+4*12	[4, 8, 10, 12]	66
8+14+4*11	[4, 8, 11, 14]	66
9+13+4*11	[4, 9, 11, 13]	66
10+12+4*11	[4, 10, 11, 12]	66
12+14+4*10	[4, 10, 12, 14]	66
5+7+6*9	[5, 6, 7, 9]	66
5+13+6*8	[5, 6, 8, 13]	66
7+9+5*10	[5, 7, 9, 10]	66
7+14+5*9	[5, 7, 9, 14]	66
8+13+5*9	[5, 8, 9, 13]	66
12+14+5*8	[5, 8, 12, 14]	66
10+11+5*9	[5, 9, 10, 11]	66
7+11+6*8	[6, 7, 8, 11]	66
10+14+6*7	[6, 7, 10, 14]	66
11+13+6*7	[6, 7, 11, 13]	66
2*3*10+6	[2, 3, 6, 10]	66
(2+6+14)*3	[2, 3, 6, 14]	66
(2+7+13)*3	[2, 3, 7, 13]	66
(2+8+12)*3	[2, 3, 8, 12]	66
(2+9+11)*3	[2, 3, 9, 11]	66
2*3*9+12	[2, 3, 9, 12]	66
(2+4+5)*6	[2, 4, 5, 6]	66
2*4*7+10	[2, 4, 7, 10]	66
(6+13+14)*2	[2, 6, 13, 14]	66
(7+12+14)*2	[2, 7, 12, 14]	66
(8+11+14)*2	[2, 8, 11, 14]	66
(8+12+13)*2	[2, 8, 12, 13]	66
(9+10+14)*2	[2, 9, 10, 14]	66
(9+11+13)*2	[2, 9, 11, 13]	66
(10+11+12)*2	[2, 10, 11, 12]	66
3*4*5+6	[3, 4, 5, 6]	66
(4+5+13)*3	[3, 4, 5, 13]	66
(4+6+12)*3	[3, 4, 6, 12]	66
(4+7+11)*3	[3, 4, 7, 11]	66
(4+8+10)*3	[3, 4, 8, 10]	66
(5+6+11)*3	[3, 5, 6, 11]	66
(5+7+10)*3	[3, 5, 7, 10]	66
(5+8+9)*3	[3, 5, 8, 9]	66
(6+7+9)*3	[3, 6, 7, 9]	66
(4*5+2)*3	[2, 3, 4, 5]	66
(2*4+3)*6	[2, 3, 4, 6]	66
(2*9+4)*3	[2, 3, 4, 9]	66
(3+13)*4+2	[2, 3, 4, 13]	66
(2*4+14)*3	[2, 3, 4, 14]	66
(2*3+5)*6	[2, 3, 5, 6]	66
(5*6+3)*2	[2, 3, 5, 6]	66
(3+5)*8+2	[2, 3, 5, 8]	66
(2+5)*9+3	[2, 3, 5, 9]	66
(2*5+12)*3	[2, 3, 5, 12]	66
(2*8+6)*3	[2, 3, 6, 8]	66
(3*9+6)*2	[2, 3, 6, 9]	66
(2*6+10)*3	[2, 3, 6, 10]	66
(2+3)*12+6	[2, 3, 6, 12]	66
(2*7+8)*3	[2, 3, 7, 8]	66
(3*7+12)*2	[2, 3, 7, 12]	66
(3*8+9)*2	[2, 3, 8, 9]	66
(4*7+5)*2	[2, 4, 5, 7]	66
(5+11)*4+2	[2, 4, 5, 11]	66
(4*5+13)*2	[2, 4, 5, 13]	66
(4*6+9)*2	[2, 4, 6, 9]	66
(2+4)*10+6	[2, 4, 6, 10]	66
(6+10)*4+2	[2, 4, 6, 10]	66
(2+13)*4+6	[2, 4, 6, 13]	66
(7+9)*4+2	[2, 4, 7, 9]	66
(2+4)*9+12	[2, 4, 9, 12]	66
(2+12)*4+10	[2, 4, 10, 12]	66
(2+11)*4+14	[2, 4, 11, 14]	66
(2+10)*5+6	[2, 5, 6, 10]	66
(2+5)*8+10	[2, 5, 8, 10]	66
(2+9)*5+11	[2, 5, 9, 11]	66
(2+6)*7+10	[2, 6, 7, 10]	66
(2+7)*6+12	[2, 6, 7, 12]	66
(13+14)*2+12	[2, 12, 13, 14]	66
(4+5)*7+3	[3, 4, 5, 7]	66
(3+12)*4+6	[3, 4, 6, 12]	66
(3+4)*8+10	[3, 4, 8, 10]	66
(3+11)*4+10	[3, 4, 10, 11]	66
(3+10)*4+14	[3, 4, 10, 14]	66
(4+14)*3+12	[3, 4, 12, 14]	66
(3+9)*5+6	[3, 5, 6, 9]	66
(3+5)*7+10	[3, 5, 7, 10]	66
(3+8)*5+11	[3, 5, 8, 11]	66
(5+14)*3+9	[3, 5, 9, 14]	66
(5+13)*3+12	[3, 5, 12, 13]	66
(7+13)*3+6	[3, 6, 7, 13]	66
(8+12)*3+6	[3, 6, 8, 12]	66
(9+11)*3+6	[3, 6, 9, 11]	66
(6+13)*3+9	[3, 6, 9, 13]	66
(7+12)*3+9	[3, 7, 9, 12]	66
(7+11)*3+12	[3, 7, 11, 12]	66
(8+11)*3+9	[3, 8, 9, 11]	66
(8+10)*3+12	[3, 8, 10, 12]	66
(4+8)*5+6	[4, 5, 6, 8]	66
(5+10)*4+6	[4, 5, 6, 10]	66
(4+5)*6+12	[4, 5, 6, 12]	66
(4+7)*5+11	[4, 5, 7, 11]	66
(5+8)*4+14	[4, 5, 8, 14]	66
(5+9)*4+10	[4, 5, 9, 10]	66
(7+8)*4+6	[4, 6, 7, 8]	66
